rank,model_id,family,symbol,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,filter_label,feature_backed,feature_train_coverage,feature_validation_coverage,feature_locked_oos_coverage,max_asof_feature_age_hours,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons
151,a30fb_voladj_trend_6h_solusdt_lb6_z1p5_hold4_cool0_low_vol_q70_3p0x_0p1_31e2e2cf,volatility_adjusted_trend_persistence,SOLUSDT,6h,long_short,6,1.5,0.25,4,0,low_vol_q70,False,,,,,3.0,0.1,0.30000000000000004,0.07521217064403052,0.07576880493783089,-0.015220962783772052,0.10717190594833115,0.08649586379773677,0.0499076505797621,0.5748116642612847,2.0476702929574238,-1.0146549659038007,212,56,33,559,147,79,0.9926535162557057,-0.0005566342938003732,11.82581299434442,45.10047912966124,-15.37470988259803,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_below_validation_return;train_validation_return_ratio_0.9927_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-15.375_not_above_10.000
152,a30fb_voladj_trend_4h_solusdt_lb6_z2p0_hold4_cool0_low_vol_q70_3p0x_0p15_c9a6122f,volatility_adjusted_trend_persistence,SOLUSDT,4h,long_short,6,2.0,0.25,4,0,low_vol_q70,False,,,,,3.0,0.15,0.44999999999999996,0.08318580542978227,0.13348603551695049,-0.11048264761566462,0.14749850217919125,0.05329060104083294,0.12979372512704068,0.523215777239268,2.9853562036694576,-6.369016042456611,249,58,28,603,172,66,0.6231798338127966,-0.05030023008716822,7.423989775080972,51.144074910709,-87.6846409648132,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_below_validation_return;train_validation_return_ratio_0.6232_below_1.00;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_7.424_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-87.685_not_above_10.000
153,a30fb_voladj_trend_4h_solusdt_lb6_z2p0_hold8_cool2_none_2p0x_0p15_532714fd,volatility_adjusted_trend_persistence,SOLUSDT,4h,long_short,6,2.0,0.25,8,2,none,False,,,,,2.0,0.15,0.3,0.06254554316240601,0.07137223516052682,-0.051547821766709134,0.17539903386597533,0.04505247634667464,0.0569206590440412,0.4190015545218051,1.9859075100340229,-3.455512058522032,210,50,21,1070,276,109,0.8763287715696692,-0.008826691998120806,9.9278639940327,47.58149010701788,-81.82193931223672,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_below_validation_return;train_validation_return_ratio_0.8763_below_1.00;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.928_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-81.822_not_above_10.000
154,a30fb_voladj_trend_4h_solusdt_lb6_z2p0_hold8_cool2_none_3p0x_0p1_21eb1f87,volatility_adjusted_trend_persistence,SOLUSDT,4h,long_short,6,2.0,0.25,8,2,none,False,,,,,3.0,0.1,0.30000000000000004,0.06254554316240579,0.07137223516052682,-0.051547821766709134,0.17539903386597555,0.04505247634667464,0.0569206590440412,0.41900155452180493,1.9859075100340229,-3.4555120585220322,210,50,21,1070,276,109,0.876328771569666,-0.008826691998121028,9.927863994032665,47.58149010701787,-81.82193931223672,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_below_validation_return;train_validation_return_ratio_0.8763_below_1.00;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.928_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-81.822_not_above_10.000
155,a30fb_donchian_atr_1h_ethusdt_lb48_atr0p25_hold4_3p0x_0p15_11880c93,donchian_atr_volatility_breakout,ETHUSDT,1h,long_short,48,0.25,0.0,4,2,btc_regime_mid_exit,False,,,,,3.0,0.15,0.44999999999999996,0.1706486701120027,0.08154695334531104,-0.1267959056203385,0.19354289660144153,0.10541376125455437,0.1345606451236342,0.7890348533020871,1.5671072101944055,-7.916005929983015,236,52,39,4216,908,492,2.09264311064314,0.08910171676669165,16.068613004896676,34.849125361244035,-72.24837927084816,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-72.248_not_above_10.000
156,a30fb_voladj_trend_4h_ethusdt_lb6_z2p0_hold12_cool2_adx20_low_vol_q75_3p0x_0p15_87e6660d,volatility_adjusted_trend_persistence,ETHUSDT,4h,long_short,6,2.0,0.25,12,2,adx20_low_vol_q75,False,,,,,3.0,0.15,0.44999999999999996,0.10573937847328607,0.15117292560905615,-0.07349910626274914,0.1315191007863189,0.13634892539687227,0.09510900637408004,0.5642909818694876,2.611974592860491,-3.3830180886027343,155,40,25,998,250,163,0.6994597613777453,-0.04543354713577008,15.159767523051766,83.98495867169785,-65.33253890022146,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_below_validation_return;train_validation_return_ratio_0.6995_below_1.00;validation_mdd_0.1363_above_0.12;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-65.333_not_above_10.000
157,a30fb_voladj_trend_1h_ethusdt_lb6_z2p0_hold8_cool2_adx15_2p0x_0p15_afe74031,volatility_adjusted_trend_persistence,ETHUSDT,1h,long_short,6,2.0,0.25,8,2,adx15,False,,,,,2.0,0.15,0.3,0.09835813602516019,0.08233785026790397,-0.017514477634449688,0.1434525581011542,0.04818504833671311,0.03673401872161042,0.7212220965913194,2.233975855453486,-1.529163266934745,733,185,91,3620,912,449,1.1945676952353113,0.016020285757256225,4.472857481817198,14.835648696919634,-6.415559573058493,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_4.473_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-6.416_not_above_10.000
158,a30fb_voladj_trend_1h_ethusdt_lb6_z2p0_hold8_cool2_adx15_3p0x_0p1_0df53d79,volatility_adjusted_trend_persistence,ETHUSDT,1h,long_short,6,2.0,0.25,8,2,adx15,False,,,,,3.0,0.1,0.30000000000000004,0.09835813602515864,0.08233785026790397,-0.017514477634449688,0.14345255810115498,0.04818504833671311,0.03673401872161042,0.7212220965913194,2.233975855453486,-1.529163266934745,733,185,91,3620,912,449,1.1945676952352924,0.01602028575725467,4.472857481817127,14.835648696919632,-6.415559573058492,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_4.473_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-6.416_not_above_10.000
159,a30fb_voladj_trend_4h_ethusdt_lb6_z1p5_hold8_cool2_low_vol_q70_3p0x_0p1_a4768ace,volatility_adjusted_trend_persistence,ETHUSDT,4h,long_short,6,1.5,0.25,8,2,low_vol_q70,False,,,,,3.0,0.1,0.30000000000000004,0.09246923892638659,0.07587972626132289,-0.04482496931084101,0.0848733961994318,0.09197513763280574,0.0680365304748829,0.6493312085465841,1.9988911007229535,-3.3410145670840037,240,67,30,1048,306,137,1.2186290526132226,0.0165895126650637,12.842949850887022,37.751107592697956,-49.80552145649,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-49.806_not_above_10.000
160,a30fb_voladj_trend_4h_ethusdt_lb6_z1p5_hold8_cool2_low_vol_q70_2p0x_0p15_9740d474,volatility_adjusted_trend_persistence,ETHUSDT,4h,long_short,6,1.5,0.25,8,2,low_vol_q70,False,,,,,2.0,0.15,0.3,0.09246923892638659,0.07587972626132267,-0.04482496931084101,0.0848733961994318,0.09197513763280596,0.0680365304748829,0.6493312085465839,1.9988911007229535,-3.3410145670840037,240,67,30,1048,306,137,1.2186290526132262,0.01658951266506392,12.842949850887026,37.75110759269785,-49.80552145649001,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-49.806_not_above_10.000
161,a30fb_voladj_trend_6h_solusdt_lb24_z1p0_hold4_cool0_low_vol_q70_3p0x_0p15_21be5bc1,volatility_adjusted_trend_persistence,SOLUSDT,6h,long_short,24,1.0,0.25,4,0,low_vol_q70,False,,,,,3.0,0.15,0.44999999999999996,0.2471498526853324,0.059115821555360215,-0.03090435594700225,0.12130210693975596,0.09215839910112589,0.05161663156398699,1.1678931900684257,1.3098720041211214,-2.6751017757804516,88,26,14,482,113,52,4.180773373061963,0.1880340311299722,62.411578960942535,50.526343209709594,-49.05453324920993,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_26_below_30;locked_oos_trade_event_count_14_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-49.055_not_above_10.000
162,a30fb_voladj_trend_4h_bnbusdt_lb6_z2p0_hold4_cool0_adx20_low_vol_q75_3p0x_0p15_ce4a8739,volatility_adjusted_trend_persistence,BNBUSDT,4h,long_short,6,2.0,0.25,4,0,adx20_low_vol_q75,False,,,,,3.0,0.15,0.44999999999999996,0.262679738107112,0.05684826600701087,-0.06628237493137501,0.06609691465811851,0.040778245504506594,0.07526131720079365,1.9118382131579876,1.9609119057991773,-5.551872434798836,228,52,36,593,140,91,4.620716805587645,0.2058314721001011,25.602313655663934,24.294130772226872,-40.915046253935195,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-40.915_not_above_10.000
163,a30fb_voladj_trend_1h_solusdt_lb6_z1p0_hold8_cool0_none_3p0x_0p15_9f916463,volatility_adjusted_trend_persistence,SOLUSDT,1h,long_short,6,1.0,0.25,8,0,none,False,,,,,3.0,0.15,0.44999999999999996,0.1422381834270965,0.11104615364766923,-0.023285752667010717,0.25250751355995305,0.1096619578641197,0.06500069482216553,0.5725561711634245,1.7016554650826112,-0.9589400616620021,1219,311,164,6161,1518,803,1.2808924825833619,0.031192029779427255,2.5929848405267797,7.9347019398120215,-3.1552510388903414,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_2.593_not_above_10.000;validation_return_per_turnover_proxy_bps_7.935_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-3.155_not_above_10.000
164,a30fb_voladj_trend_1h_solusdt_lb6_z1p0_hold8_cool0_adx15_3p0x_0p15_227b4d02,volatility_adjusted_trend_persistence,SOLUSDT,1h,long_short,6,1.0,0.25,8,0,adx15,False,,,,,3.0,0.15,0.44999999999999996,0.11898904142134947,0.11104615364766923,-0.029970389890605853,0.2508950072509627,0.1096619578641197,0.06872715752846581,0.5091595097028366,1.7016554650826112,-1.2751975150154782,1215,311,164,6143,1518,803,1.071527806346915,0.00794288777368024,2.176297053888422,7.9347019398120215,-4.061028440461498,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_2.176_not_above_10.000;validation_return_per_turnover_proxy_bps_7.935_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-4.061_not_above_10.000
165,a30fb_voladj_trend_1h_ethusdt_lb6_z2p0_hold8_cool0_low_vol_q70_3p0x_0p15_2d4959f0,volatility_adjusted_trend_persistence,ETHUSDT,1h,long_short,6,2.0,0.25,8,0,low_vol_q70,False,,,,,3.0,0.15,0.44999999999999996,0.10635810651297906,0.17687575764756036,-0.036793010733988774,0.21077472545179377,0.058307010731069586,0.0515403127932853,0.5984397629850575,3.289246471249152,-2.2145001640298085,769,199,97,3376,876,435,0.6013153409349993,-0.0705176511345813,3.0734895683565693,19.75162006114577,-8.429097533559856,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_below_validation_return;train_validation_return_ratio_0.6013_below_1.00;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_3.073_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-8.429_not_above_10.000
166,a30fb_voladj_trend_4h_bnbusdt_lb6_z1p0_hold4_cool2_low_vol_q70_2p0x_0p15_f149cf4d,volatility_adjusted_trend_persistence,BNBUSDT,4h,long_short,6,1.0,0.25,4,2,low_vol_q70,False,,,,,2.0,0.15,0.3,0.08507221784555252,0.061382971706519296,-0.043813462393210156,0.08529122396020972,0.022203004474989574,0.046533160119976325,0.8206540064555601,2.4352111020385125,-4.684425931693849,393,101,48,1006,268,122,1.3859253711647406,0.023689246139033227,7.215624923286898,20.25840650380175,-30.42601555084039,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_7.216_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-30.426_not_above_10.000
167,a30fb_voladj_trend_4h_bnbusdt_lb6_z1p0_hold4_cool2_low_vol_q70_3p0x_0p1_e4abacc6,volatility_adjusted_trend_persistence,BNBUSDT,4h,long_short,6,1.0,0.25,4,2,low_vol_q70,False,,,,,3.0,0.1,0.30000000000000004,0.0850722178455523,0.061382971706519296,-0.043813462393210156,0.08529122396020972,0.022203004474989574,0.046533160119976325,0.8206540064555605,2.435211102038513,-4.684425931693848,393,101,48,1006,268,122,1.385925371164737,0.023689246139033004,7.215624923286878,20.258406503801748,-30.426015550840383,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_7.216_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-30.426_not_above_10.000
168,a30fb_voladj_trend_4h_bnbusdt_lb6_z2p0_hold4_cool0_low_vol_q70_3p0x_0p15_67ba47ac,volatility_adjusted_trend_persistence,BNBUSDT,4h,long_short,6,2.0,0.25,4,0,low_vol_q70,False,,,,,3.0,0.15,0.44999999999999996,0.2228547282373814,0.05684826600701087,-0.06628237493137501,0.0670897560705801,0.040778245504506594,0.07526131720079365,1.6680200377303898,1.9609119057991773,-5.551872434798836,220,52,36,569,140,91,3.9201675599023127,0.16600646223037052,22.51057860983651,24.294130772226872,-40.915046253935195,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-40.915_not_above_10.000
169,a30fb_voladj_trend_4h_solusdt_lb6_z2p0_hold8_cool2_adx20_low_vol_q75_2p0x_0p15_7afeef87,volatility_adjusted_trend_persistence,SOLUSDT,4h,long_short,6,2.0,0.25,8,2,adx20_low_vol_q75,False,,,,,2.0,0.15,0.3,0.08491236752687881,0.058940317998023906,-0.019393391282326422,0.12921261548500085,0.06177691220171588,0.033993114312348305,0.562434553294684,1.7477296265310829,-1.290628827784813,216,48,21,927,237,105,1.4406499729052304,0.0259720495288549,13.10376042081463,40.93077638751661,-30.783160765597497,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-30.783_not_above_10.000
